Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1416541522607894636771338452905093603676855642702693400452300195603401423393534867646036287455971285777764269592439398426113575739914871915292291256882952852876579362336794676918427199110753729259935354182772032737319623560886983383389520920709112558952006280996038993570577473666039076002415097799120935612591317292436365229507702794786377585675527212749800835124329509305929908129926394795529018100761712907592556299021706348121449314380806637711724629085847681489982540162800263997475180899678702372560502583109608040504480151333560967573824335467062261430583075269858605783657645514538216011652323221522362891,7631,,True, 8646 (8300),4, [209& 1331& 4712& 5352],179,2,['1382'& '4776'],731,False,0,,True,11091 (8911),0,306,False,0,,True,10465 (8284),0,161,False,0
1265097616184943621258945894520497760274256514394096247333289946226887969813198450726727746837561149296567879129878394609752089537871895728367399212187559383412580372378511968552747660843819879820367397629515572612542025789931401412091168709505548102262821805159928464484187383574217573423321737796281493546508860059312070881066334319434536682584363040857465039775149314032994861309552265106840381765171584507980946061391338452395684060730308620542599869389050850498967605312937686907383679680821244327777735327717053507919318486317218041515695333102580149145753490661303027097362003610810427071227663443219546086,9512,,True, 10584 (10219),3, [577& 5295& 8912],170,1,['5344'],2787,False,0,,True,12846 (10663),0,326,False,0,,True,12442 (10223),0,188,False,0
1386199457808428322100737963987617143224571170571247481917967446402630336944197868784855642583571018284815920610464919168276598799072384364836356719433258214041460698060281591167436770264455322591775116121916567498425435620219220302130846558364429231898994903598174717813018290299459825489663888760819568613100188310605574359926052255944137851588064768048354842407124015563314833571705030079966240386397673560971367171243183857071870789205619522179967479329864456393464773873365593512794912309900968554948660202263164538271363128502453394965990617329331477517016009171046073846559475327579760040171797809136467568,8841,,True, 10314 (9951),5, [672& 7030& 8198& 8377& 9302],182,2,['7123'& '8416'],1107,False,0,,True,12661 (10467),0,321,False,0,,True,11676 (9498),0,178,False,0
1293293779071029195877383922023218181172526106867051514271920139097712118726014000308742457519720938776111360632036413785548667803265031312642463081537895600595683755151832189445259300179585163440374137111334519926317921758909365853773025923419082068964185703338800010853832230442867847113372184380736703524626422645592671551121814298195823226007266114447652961645406711647666874549628378241221966467822156520500702266255736769790379221295352153287733122933866676824278045089444830816184805540101117790130182051694786041726097145547403981211234041820522780263727549799119828081154228820647131424528852946300922820,8851,,True, 9859 (9537),5, [564& 1577& 2041& 6079& 7927],165,2,['6124'& '7972'],2368,False,0,,False,30049 (29999),0,1,False,-1,,True,21300 (21219),1,1,False,-1
1267817566974987408808191553611900290141046009812733861908746179643262622561224870003527140051564957947181067332781996322069761337783080655732973113413058979942242815445717402296114404775495449327118837916211115414449554018612638027053368138280428762743805405843087881667201415426655393663785805588506996987199410883414450940101603276051791877979252188437359750046067940277277777405081675135161794880427011004417330295199621489504159017117649621545970296646567143100582172078110560084819078050784504035088389424613327827500138917512687296734959507171867589961610602824115084316220791470503318118333941085388277819,9111,,True, 10232 (9910),4, [1481& 1590& 7908& 9039],153,1,['9099'],2746,False,0,,True,12841 (10640),0,370,False,0,,True,11996 (9819),0,148,False,0
1286637916060531421892769339495992137518924915311842599161640804203532040545521994436511138909458751765233563389047933243185581324911936243198365708346873137004156631368860074298861737969716424704339027515466342224022071295629173450376013900987088980811098956140575454219679890618017304303082280735770243941125622017490999959123498421966231204595906870482730697974623494362923976907050628410740755268607140641421195827876665147771324840190846302888372796177426479553888752908772542838782208527839850700501714088280905949224992611246754406246763976568382858082800575329028453193129683675898082555143731697543816064,8737,,True, 10205 (9866),3, [2407& 6664& 9328],178,2,['6743'& '9418'],2465,False,0,,False,30057 (29999),0,1,False,-1,,True,11920 (9744),0,164,False,0
1305907690975914760245125406978795592634015418718875080993925048617828326973230569718356082709972835994737674159095825730563260615402681462432367608719141330408189402181303920259190914272329146582355307501171742189416854262712889196586187460568990782317863085540238218012171504825687449794925246825076414898321196410558572958354868922809794176561957853138686984108400215554175256459843596025457530153880863954555855746542366258129839478179795946635954751649828958689277475231389931435638222332310013716293771933952721873268526809302046770592114017626179154898614245254989493770156527369247595864746450628862610294,9004,,True, 10084 (9717),4, [2664& 2707& 4661& 9709],153,2,['2766'& '4743'],2186,False,0,,True,12444 (10277),0,317,False,0,,True,11597 (9433),0,163,False,0
1466148806012762591124452764973563806270641694123388624750650320504769853191619086876380160660670868483161431981423114768953689025755971409324942519899334393000474212708754457606423538609282578092429013688710834726726429706227393422549819658363449377544071345743680707002431966681467459059118199624776491255882701484128485222239311740187071702918205702081232927804703015841772195731676990390125119926058866215768260550776431484528430591091790980443163887045108943755020321187736612858077934006584032656828385836855633790459134926012140499598251924027980054058690511487107534171448380516900549924326899728411754614,7371,,True, 24920 (24553),8, [766& 940& 3065& 3707& 7468& 7977& 10721& 14287],159,0,[],16743,False,0,,True,10910 (8735),0,326,False,0,,True,10401 (8205),0,174,False,0
1342956468703117377302147190525368256477422101539704008953793080646875263228449992520440708368216655257476974959960707416874453236743469230811045779022825855790592310456427402577936826400687010265946522150569444718004118279282361912113098190371983490909582179076263102327999099116204441054712532521077026867856604630048014318302713704448634803957779781125265632169073318014441060470900413070151829576577865587108589401262592036639674256684304163189525265664746145193062227445879159531730984551953334660469875798605870465841769726985154873612286734593342615915503875378955779359315782072450283645714489844011117143,8906,,True, 10507 (10161),7, [686& 3478& 3712& 3785& 5271& 6870& 8240],169,4,['3541'& '3896'& '5324'& '8283'],1672,False,0,,True,12806 (10623),0,324,False,0,,True,12039 (9830),0,163,False,0
1343856623600260512741258138843884587612234542611208558901102421742673013262317716663596495140617306744185949421770497784713066528622934845895917005737239147497347183562353099642872755105371187582721070480692337694555730650032252875481181878853553201952094401433023838265595266864133184806641205140249964929193383458483044726241679220913261356453913008687123375051721345105509620670622277010046457919042847558294553213649980819678721404882970161930290203800257512332674502122610774329459170939422522781969822233269034407475008856352810034254190672988239273165355311754512813146185308306909721109110763015281765600,9145,,True, 28765 (28438),11, [170& 579& 6712& 9947& 10784& 11515& 18509& 24502& 25341& 26794& 28031],152,3,['25426'& '26848'& '28083'],19763,False,0,,True,12615 (10455),0,307,False,0,,True,12241 (10024),0,153,False,0
